city,country,latitude,longitude,property_name,property_type,site_review_rating,state,traveller_rating,,,,,,,,,,,,,,,,,,,
Porbandar,India,21.642523,69.604085,Hotel President,Hotel,,,Location:5/5 | Hospitality:5/5 | Facilities:4/5 | Cleanliness:5/5 | Value for Money:5/5 | Food:3/5,,,,,,,,,,,,,,,,,,,
Nagpur,India,21.134923,79.076444,Hotel Centre Point,Hotel,,,Location:4.8/5 | Hospitality:4.4/5 | Facilities:4.1/5 | Cleanliness:4.3/5 | Value for Money:4.3/5 | Food:4.1/5,,,,,,,,,,,,,,,,,,,
Mussoorie,India,0,0,Burans Khanda,Hotel,,,,,,,,,,,,,,,,,,,,,,
Patna,India,25.609994,85.137669,Harison Continental,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.447202,79.653586,Green Oak Resort - Mukteshwar,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pench,India,21.733003,79.352183,Hotel Kokha Wilderness Camp (P) Ltd,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.2976,76.7006,S K Residency,Hotel,,,Location:3.8/5 | Hospitality:3.6/5 | Facilities:3.1/5 | Cleanliness:3.7/5 | Value for Money:3.3/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Nasik,India,19.951529,73.834153,Hotel Orange Tree,Hotel,,,Location:4.4/5 | Hospitality:3.5/5 | Facilities:3.4/5 | Cleanliness:4.2/5 | Value for Money:3.5/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Pahalgam,India,34.016075,75.31498,Hotel Mehtaba,Hotel,,,,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.2841,78.3356,PA Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.538357,73.886006,St Laurn Business Hotel,Hotel,,,Location:4.6/5 | Hospitality:3.8/5 | Facilities:3.7/5 | Cleanliness:4/5 | Value for Money:3.8/5 | Food:3.6/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.554684,73.804656,Hotel Seasons Aundh,Hotel,,,Location:4.7/5 | Hospitality:4.6/5 | Facilities:4.6/5 | Cleanliness:4.6/5 | Value for Money:4.6/5 | Food:4.3/5,,,,,,,,,,,,,,,,,,,
Patna,India,25.6136,85.1436,Hotel Savera,Hotel,,,Location:3.7/5 | Hospitality:3.5/5 | Facilities:3.3/5 | Cleanliness:3.8/5 | Value for Money:3.5/5 | Food:4.2/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.535864,73.895084,Hotel Green Plaza,Hotel,,,,,,,,,,,,,,,,,,,,,,
Phulbani,India,0,0,Hotel Royal Palza,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.246144,73.745184,Mantra Resorts,Hotel,,,Location:5/5 | Hospitality:4/5 | Facilities:4.5/5 | Cleanliness:4/5 | Value for Money:4.5/5 | Food:3/5,,,,,,,,,,,,,,,,,,,
Parwanoo,India,30.963712,77.194393,Hotel Chail Residency,Hotel,,,Location:4.6/5 | Hospitality:4.7/5 | Facilities:3.9/5 | Cleanliness:4.2/5 | Value for Money:4.5/5 | Food:4.4/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.583846,73.761219,Hotel Sadanand Regency,Hotel,,,Location:3.3/5 | Hospitality:3/5 | Facilities:3/5 | Cleanliness:3.2/5 | Value for Money:3.4/5 | Food:2.6/5,,,,,,,,,,,,,,,,,,,
Patna,India,25.6099087,85.0748695,Hotel Frontline Residency,Hotel,,,Location:4/5 | Hospitality:3.5/5 | Facilities:4.5/5 | Cleanliness:4.5/5 | Value for Money:3.5/5 | Food:3/5,,,,,,,,,,,,,,,,,,,
Panipat,India,29.395435,76.968302,My India,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.365417,79.542702,Hotel Sapphire Inn,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nellore,India,14.442461,79.978189,Yesh Park,Hotel,,,Location:4.6/5 | Hospitality:4.6/5 | Facilities:4.5/5 | Cleanliness:4.6/5 | Value for Money:4.6/5 | Food:4.6/5,,,,,,,,,,,,,,,,,,,
Nathdwara,India,24.934,73.8263,Hotel Shreenath,Hotel,,,,,,,,,,,,,,,,,,,,,,
NeilIsland,India,11.849019,93.013085,Pearl Park Beach Resort,Hotel,,,Location:4.6/5 | Hospitality:3.4/5 | Facilities:3.2/5 | Cleanliness:4.1/5 | Value for Money:3.4/5 | Food:3.3/5,,,,,,,,,,,,,,,,,,,
Nagpur,India,21.158261,79.082678,Vora Corporate Inn,Hotel,,,,,,,,,,,,,,,,,,,,,,
Panchgani,India,17.926628,73.818545,Royalle Villas1,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.315,76.6565,Aavass Inn Paradise,Hotel,,,Location:4.5/5 | Hospitality:3.6/5 | Facilities:4/5 | Cleanliness:4.2/5 | Value for Money:3.6/5 | Food:2.9/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.3511,76.6608,The Country Club Mysore,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mussoorie,India,30.454626,78.080022,Hotel Brentwood's Sanctuary,Hotel,,,Location:3.3/5 | Hospitality:0/5 | Facilities:4/5 | Cleanliness:3.7/5 | Value for Money:3.7/5 | Food:0/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.54236,73.790417,Hotel Western Park,Hotel,,,Location:3/5 | Hospitality:4/5 | Facilities:3/5 | Cleanliness:5/5 | Value for Money:4/5 | Food:5/5,,,,,,,,,,,,,,,,,,,
Nainital,India,29.330894,79.381536,Hotel Camp Milieu - A Birding Paradise,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,0,0,Hotel Sai Baba,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pahalgam,India,0,0,Sunflower Resorts,Hotel,,,,,,,,,,,,,,,,,,,,,,
Phalodi,India,27.1198,72.4105,Kurja Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.365122,79.551659,"Hotel Vanvilas, Bhimtal, 20 kms from Nainital",Hotel,,,Location:4.7/5 | Hospitality:2/5 | Facilities:2.3/5 | Cleanliness:3.7/5 | Value for Money:2.3/5 | Food:3/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.590996,73.747997,Fortune Inn Exotica,Hotel,,,Location:4/5 | Hospitality:4/5 | Facilities:4.1/5 | Cleanliness:4.1/5 | Value for Money:4.1/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Phalodi,India,0,0,LAL NIWAS PALACE,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,0,0,Swami Narayan Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.3121,76.6405,The Quorum,Hotel,,,Location:4.6/5 | Hospitality:4.4/5 | Facilities:4.4/5 | Cleanliness:4.5/5 | Value for Money:4.4/5 | Food:4.3/5,,,,,,,,,,,,,,,,,,,
Nainital,India,0,0,Magpie mountain palace,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.477578,73.967542,Hotel Royal Lodging,Hotel,,,,,,,,,,,,,,,,,,,,,,
PortBlair,India,11.621821,92.724011,The White Coral,Hotel,,,,,,,,,,,,,,,,,,,,,,
Patiala,India,30.346049,76.378643,Hotel TNG,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mussoorie,India,30.454533,78.081074,Hotel PikNik,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.388606,79.539813,"Gemini Inn, Bhowali, 11 km from Nainital",Hotel,,,,,,,,,,,,,,,,,,,,,,
Nimaj,India,0,0,Nimaj Palace,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,19.9368,73.5342,Hotel Midtown INN Nasik,Hotel,,,Location:5/5 | Hospitality:5/5 | Facilities:5/5 | Cleanliness:5/5 | Value for Money:5/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.597286,73.777153,Olive Service Apartments Hinjewadi,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.523825,73.841568,Hotel Ashiyana,Hotel,,,Location:4.9/5 | Hospitality:4/5 | Facilities:3.8/5 | Cleanliness:4.4/5 | Value for Money:4/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
PortBlair,India,11.661217,92.72946,Hotel SKS Goldmine,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mussoorie,India,30.3115,78.0363,Hotel Shivam,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.504391,73.919956,Manisha Service Apartments,Hotel,,,Location:1/5 | Hospitality:0/5 | Facilities:1/5 | Cleanliness:2/5 | Value for Money:1/5 | Food:0/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.309282,76.659159,Mahendra Hotel,Hotel,,,Location:4.2/5 | Hospitality:1.7/5 | Facilities:2/5 | Cleanliness:2.3/5 | Value for Money:1.7/5 | Food:1.8/5,,,,,,,,,,,,,,,,,,,
PortBlair,India,11.673587,92.733351,Hotel Anchorage Inn,Hotel,,,Location:4.2/5 | Hospitality:4.2/5 | Facilities:3.7/5 | Cleanliness:3.7/5 | Value for Money:4.3/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Mysore,India,0,0,Hotel Heritage Shelters,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pelling,India,27.299186,88.236053,Pemaling Residency,Hotel,,,Location:4.5/5 | Hospitality:5/5 | Facilities:3/5 | Cleanliness:3.5/5 | Value for Money:3.5/5 | Food:5/5,,,,,,,,,,,,,,,,,,,
PortBlair,India,0,0,Hotel Priya International,Hotel,,,,,,,,,,,,,,,,,,,,,,
Phulbani,India,20.482296,84.239374,Hotel KP Salunki,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.369959,79.428538,Dynasty Resorts Khurpatal,Hotel,,,Location:3.5/5 | Hospitality:3/5 | Facilities:2.8/5 | Cleanliness:2.7/5 | Value for Money:2.8/5 | Food:2.4/5,,,,,,,,,,,,,,,,,,,
Pali,India,17.4432,78.4921,Vrindavan Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.330054,76.64499,Grand Mercure Mysuru,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pathankot,India,0,0,Mehars Hotel,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.392182,79.453108,Suman Regency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,0,0,Corporate Comfort Service Apartment Forteleza,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nathdwara,India,24.932156,73.827248,Shree Vilas Hotel,Hotel,,,Location:4.1/5 | Hospitality:3.3/5 | Facilities:3.2/5 | Cleanliness:3.5/5 | Value for Money:3.3/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Nainital,India,29.381195,79.465424,Hotel Maharaja,Hotel,,,Location:3.8/5 | Hospitality:4.2/5 | Facilities:3.9/5 | Cleanliness:3.9/5 | Value for Money:4/5 | Food:4.1/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.627999,73.806998,Hotel Formule1 Pune Pimpri,Hotel,,,Location:4.4/5 | Hospitality:3.9/5 | Facilities:3.4/5 | Cleanliness:4.6/5 | Value for Money:3.9/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Panchgani,India,17.918,73.7792,Hotel Residency - Panchgani,Hotel,,,Location:3.8/5 | Hospitality:3.6/5 | Facilities:3.1/5 | Cleanliness:4/5 | Value for Money:3.6/5 | Food:2.3/5,,,,,,,,,,,,,,,,,,,
Neral,India,0,0,Holiday Home by Getaway Club,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,0,0,Hotel Meadows,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,0,0,DS Executive Service Apartment,Hotel,,,,,,,,,,,,,,,,,,,,,,
Panhala,India,16.7016,74.255,Hotel Greenland Elegant,Hotel,,,Location:3.9/5 | Hospitality:4.5/5 | Facilities:4/5 | Cleanliness:4/5 | Value for Money:4/5 | Food:4.4/5,,,,,,,,,,,,,,,,,,,
Muvattupuzha,India,0,0,Sringar Inn,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pelling,India,27.324444,88.612286,Nirvana Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.28409,78.335599,PA Lodge,Lodge,,,,,,,,,,,,,,,,,,,,,,
Palampur,India,0,0,The Mirage Heritage Homestay,Hotel,,,,,,,,,,,,,,,,,,,,,,
Patiala,India,30.3324,76.4182,Eqbal Inn & Hotels Ltd.,Hotel,,,Location:3.7/5 | Hospitality:2.7/5 | Facilities:3/5 | Cleanliness:3/5 | Value for Money:2.7/5 | Food:3.7/5,,,,,,,,,,,,,,,,,,,
Nagpur,India,21.145371,79.087094,Hotel President,Hotel,,,Location:3.8/5 | Hospitality:3.1/5 | Facilities:2.8/5 | Cleanliness:3.2/5 | Value for Money:3.1/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Puri,India,19.7963,85.8237,Hotel Pushpa,Hotel,,,Location:4.1/5 | Hospitality:3.6/5 | Facilities:3.4/5 | Cleanliness:3.6/5 | Value for Money:3.6/5 | Food:3.2/5,,,,,,,,,,,,,,,,,,,
Muvattupuzha,India,0,0,Sinagluri residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pathanamthitta,India,9.09225,76.8589,Fatima Tourist Home,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.531642,73.874689,Shree Panchratna Hotel,Hotel,,,Location:4.7/5 | Hospitality:4.6/5 | Facilities:4.3/5 | Cleanliness:4.6/5 | Value for Money:4.6/5 | Food:4.4/5,,,,,,,,,,,,,,,,,,,
PortBlair,India,11.623377,92.726483,Blue Sea Hotel,Hotel,,,Location:4.6/5 | Hospitality:4.2/5 | Facilities:3.7/5 | Cleanliness:4.4/5 | Value for Money:4.2/5 | Food:4.3/5,,,,,,,,,,,,,,,,,,,
Nathdwara,India,24.9317,73.824,Metro Hotel Nathdwara,Hotel,,,Location:4/5 | Hospitality:3/5 | Facilities:3/5 | Cleanliness:3/5 | Value for Money:3/5 | Food:3/5,,,,,,,,,,,,,,,,,,,
Pelling,India,0,0,Hotel Baichung Palace,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.55988,73.913071,IBIS Pune,Hotel,,,Location:4.5/5 | Hospitality:3.6/5 | Facilities:3.5/5 | Cleanliness:4/5 | Value for Money:3.6/5 | Food:3.6/5,,,,,,,,,,,,,,,,,,,
Mysore,India,0,0,Hotel Vysakh Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.549993,73.943043,The Haven,Hotel,,,,,,,,,,,,,,,,,,,,,,
Orchha,India,25.367692,78.632799,Hotel Ganpati,Hotel,,,Location:4/5 | Hospitality:2.3/5 | Facilities:3.2/5 | Cleanliness:3/5 | Value for Money:2.5/5 | Food:1.3/5,,,,,,,,,,,,,,,,,,,
Pahalgam,India,34.01607,75.314976,Golden Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.285919,78.337444,Hill Palace Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Panchkula,India,30.693107,76.850633,"Western Court, Panchkula",Hotel,,,Location:4.4/5 | Hospitality:4.1/5 | Facilities:3.4/5 | Cleanliness:3.9/5 | Value for Money:4.1/5 | Food:3.1/5,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.2203,78.168,J P R Lodge,Lodge,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.3125,76.652017,Hotel Kamadhenu,Hotel,,,Location:3/5 | Hospitality:1.5/5 | Facilities:1.4/5 | Cleanliness:1.3/5 | Value for Money:1.5/5 | Food:1.5/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.5184,73.840599,Hotel Suraj,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nagpur,India,21.042728,79.05534,Le Meridien Nagpur,Hotel,,,Location:4.1/5 | Hospitality:4.9/5 | Facilities:4.4/5 | Cleanliness:4.8/5 | Value for Money:4.9/5 | Food:4.9/5,,,,,,,,,,,,,,,,,,,
PortBlair,India,0,0,ROXEL INN,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.396496,79.453897,Hotel Ahuja,Hotel,,,,,,,,,,,,,,,,,,,,,,
Phagwara,India,0,0,Hotel Vasu International,Hotel,,,,,,,,,,,,,,,,,,,,,,
Muvattupuzha,India,0,0,Karthika Homestay,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.319147,76.66193,Greenwood Inn and Suites,Hotel,,,Location:5/5 | Hospitality:4.9/5 | Facilities:4/5 | Cleanliness:4.9/5 | Value for Money:4.9/5 | Food:4.1/5,,,,,,,,,,,,,,,,,,,
Pachmarhi,India,22.472471,78.43556,Saket Hotel Panchmarhi,Hotel,,,,,,,,,,,,,,,,,,,,,,
Patna,India,25.6105,85.1419,Hotel New Asian,Hotel,,,,,,,,,,,,,,,,,,,,,,
Panna,India,0,0,Hotel Emrald,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.545542,73.905681,Seandee Hospitality,Hotel,,,,,,,,,,,,,,,,,,,,,,
Najibabad,India,29.6001,78.341,Hotel Walia Residency Najibabad,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.2979,76.6652,Radisson Blu Plaza Hotel Mysore,Hotel,,,Location:4.8/5 | Hospitality:4.7/5 | Facilities:4.7/5 | Cleanliness:4.9/5 | Value for Money:4.7/5 | Food:4.6/5,,,,,,,,,,,,,,,,,,,
Najibabad,India,0,0,Hotel Inderlok,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,19.991873,73.792356,Hotel The Square,Hotel,,,Location:4.1/5 | Hospitality:3.8/5 | Facilities:3.2/5 | Cleanliness:4.3/5 | Value for Money:3.8/5 | Food:3.1/5,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.21892,78.166466,Devi International,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pathanamthitta,India,9.15637,76.7301,Yamuna Tourist Home,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.627356,73.803593,Citrus Hotel,Hotel,,,Location:4.3/5 | Hospitality:4.2/5 | Facilities:4.1/5 | Cleanliness:4.4/5 | Value for Money:4/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.5455,73.9051,Iprass service apartment Shashtri nagar,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,20.001469,73.786489,Hotel New Holiday Plaza,Hotel,,,Location:4.4/5 | Hospitality:4.3/5 | Facilities:3.9/5 | Cleanliness:4.1/5 | Value for Money:4.2/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Muvattupuzha,India,0,0,Muzaffar Inn,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pench,India,0,0,Mowgli's Den,Hotel,,,Location:4.7/5 | Hospitality:3.3/5 | Facilities:3.3/5 | Cleanliness:3.3/5 | Value for Money:3.3/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Pokhran,India,26.9212,71.9215,sri sai palace,Hotel,,,,,,,,,,,,,,,,,,,,,,
Ongole,India,15.512651,80.041496,hotel mourya,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pollachi,India,0,0,Gowri Krishna lodge,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.382749,79.464581,Welcome Park,Hotel,,,Location:4.2/5 | Hospitality:4.2/5 | Facilities:3.7/5 | Cleanliness:3.8/5 | Value for Money:3.7/5 | Food:4/5,,,,,,,,,,,,,,,,,,,
Namakkal,India,11.1099,78.0043,Krishna Lodge,Lodge,,,,,,,,,,,,,,,,,,,,,,
NorthLakhimpur,India,0,0,Asha Hotel,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nagpur,India,0,0,HOTEL LOHARKARS FAMILY,Hotel,,,,,,,,,,,,,,,,,,,,,,
Neemrana,India,27.9668,76.3699,Hotel Aju Palace,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,0,0,Corporate Comfort Service Apartment Koregoan Park,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pathanamthitta,India,0,0,Malakkarethu Homestay,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nainital,India,29.423613,79.426943,Mountain Quail Lodge and Tented Camp,Lodge,,,,,,,,,,,,,,,,,,,,,,
Panchkula,India,30.693344,76.850497,"KC Cross Road, Panchkula",Hotel,,,Location:4.5/5 | Hospitality:4.2/5 | Facilities:3.9/5 | Cleanliness:3.9/5 | Value for Money:4.1/5 | Food:4.2/5,,,,,,,,,,,,,,,,,,,
Pune,India,18.654719,73.78095,Hotel Ratnalok,Hotel,,,Location:4.2/5 | Hospitality:4/5 | Facilities:3.2/5 | Cleanliness:3.3/5 | Value for Money:3/5 | Food:4.5/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.2973,76.6564,Sepoy Grande Hotel,Hotel,,,Location:4.8/5 | Hospitality:4.5/5 | Facilities:4.3/5 | Cleanliness:4.8/5 | Value for Money:4.5/5 | Food:4.4/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.318913,76.658965,Hotel Silver Star,Hotel,,,Location:3/5 | Hospitality:3/5 | Facilities:3/5 | Cleanliness:5/5 | Value for Money:3/5 | Food:1/5,,,,,,,,,,,,,,,,,,,
Nainital,India,0,0,Paa Bhilasha,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.50863035,73.82613476,Treebo Deccan 8,Hotel,,,,,,,,,,,,,,,,,,,,,,
Panchkula,India,30.698983,76.853403,Hotel Oscar,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pathanamthitta,India,0,0,Serene Tourist Home,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pauri,India,30.161691,78.765176,V Resorts Pauri- Bask in Heavenly Sunset,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.533221,73.910412,Oakwood Premier,Hotel,,,Location:4.5/5 | Hospitality:4.2/5 | Facilities:4.2/5 | Cleanliness:4.6/5 | Value for Money:4.2/5 | Food:3.9/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.320759,76.646605,Treebo Golden Castle,Hotel,,,Location:4.8/5 | Hospitality:4.2/5 | Facilities:4.2/5 | Cleanliness:4.9/5 | Value for Money:4.2/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Nilgiri,India,11.416631,76.865215,Marsh Villa Guest House,Hotel,,,,,,,,,,,,,,,,,,,,,,
NubraValley,India,0,0,Hotel Real Siachen,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,18.4927,73.86958,Treebo Golden Emerald,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nathdwara,India,24.933141,73.826267,The Nikunj River Resort,Hotel,,,,,,,,,,,,,,,,,,,,,,
Patna,India,0,0,Hotel Ashoka Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pune,India,0,0,Hotel Comfort Service Apts Kalayni Nagar,Hotel,,,,,,,,,,,,,,,,,,,,,,
Mysore,India,12.295129,76.65443,The Viceroy Comforts-A Leisure Hotel,Hotel,,,Location:4.1/5 | Hospitality:3.9/5 | Facilities:3.4/5 | Cleanliness:4/5 | Value for Money:3.9/5 | Food:3.5/5,,,,,,,,,,,,,,,,,,,
Mysore,India,12.327066,76.661684,Sahara Residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Pollachi,India,10.630516,76.921449,Coco Lagoon by Great Mount Resort,Hotel,,,Location:4.7/5 | Hospitality:4/5 | Facilities:4.2/5 | Cleanliness:4.8/5 | Value for Money:4/5 | Food:4.1/5,,,,,,,,,,,,,,,,,,,
Nasik,India,20.0045,73.7861,Hotel Shilpa,Hotel,,,,,,,,,,,,,,,,,,,,,,
Nasik,India,19.990831,73.78316,Hotel Happy Times - Wasans Inn,Hotel,,,Location:3.9/5 | Hospitality:3.8/5 | Facilities:3.2/5 | Cleanliness:3.2/5 | Value for Money:3.3/5 | Food:3.8/5,,,,,,,,,,,,,,,,,,,
Pathankot,India,32.274246,75.653273,Hotel Standard International,Hotel,,,,,,,,,,,,,,,,,,,,,,
Coimbatore,India,10.999854,76.971784,MARIAN INTERNATIONAL,Hotel,,Tamil Nadu,,,,,,,,,,,,,,,,,,,,
Cochin,India,9.896358,76.28234,Wesiwind homestay,Hotel,,,,,,,,,,,,,,,,,,,,,,
Coimbatore,India,11.023698,77.021745,Thulasi Rams Service Apartments,Apartment,,Tamil Nadu,Location:4.0/5 | Hospitality:4.0/5 | Facilities:3.3/5 | Cleanliness:2.7/5 | Value for Money:4.0/5 | Food:0.0/5,,,,,,,,,,,,,,,,,,,
Coorg,India,12.4268448,75.7324026,NOTTING HILL HOMESTAY,Hotel,,Karnataka,,,,,,,,,,,,,,,,,,,,
Coorg,India,0,0,Coorg Livein Plantation Stay,Hotel,,Karnataka,,,,,,,,,,,,,,,,,,,,
Cochin,India,9.586237,76.423366,Stay between Coconut trees,Hotel,,,,,,,,,,,,,,,,,,,,,,
Coimbatore,India,11.017489,76.962692,Hotel Geo Grande,Hotel,,Tamilnadu,Location:4.9/5 | Hospitality:4.9/5 | Facilities:4.8/5 | Cleanliness:4.7/5 | Value for Money:4.9/5 | Food:3.0/5,,,,,,,,,,,,,,,,,,,
Cochin,India,9.964636,76.255691,The Waterfront Granary,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Coorg,India,12.4244,75.736,Hotel Hill View,Hotel,,Karnataka,Location:3.7/5 | Hospitality:3.5/5 | Facilities:2.8/5 | Cleanliness:3.0/5 | Value for Money:3.2/5 | Food:1.9/5,,,,,,,,,,,,,,,,,,,
Cochin,India,9.966348,76.288664,Leela Krishna Inn,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Coorg,India,12.454213,75.956334,Shreya Homestays,Hotel,,,,,,,,,,,,,,,,,,,,,,
Cochin,India,9.96657,76.2534,Xandari Harbour,Hotel,,Kerala,Location:5.0/5 | Hospitality:5.0/5 | Facilities:5.0/5 | Cleanliness:5.0/5 | Value for Money:5.0/5 | Food:4.0/5,,,,,,,,,,,,,,,,,,,
Coorg,India,12.237818,75.920402,Plantation Trails by Tata Coffee,Hotel,,Karnataka,Location:4.5/5 | Hospitality:4.3/5 | Facilities:4.0/5 | Cleanliness:3.2/5 | Value for Money:4.3/5 | Food:2.1/5,,,,,,,,,,,,,,,,,,,
Cochin,India,0,0,Sailesh residency,Hotel,,,,,,,,,,,,,,,,,,,,,,
Cochin,India,0,0,Rainbow residency THEVARA WATER FRONT COCHIN SERVICED APARTMENTS,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Coorg,India,12.392189,75.734248,la flora jungle nest,Hotel,,karnataka,,,,,,,,,,,,,,,,,,,,
Coonoor,India,0,0,H S Holiday Home,Hotel,,,,,,,,,,,,,,,,,,,,,,
Coorg,India,11.961238,76.020412,Serene Home,Hotel,,Karnataka,,,,,,,,,,,,,,,,,,,,
Coorg,India,12.4526,75.8294,Coorg County Resort - Coorg,Hotel,,Karnataka,Location:3.3/5 | Hospitality:3.0/5 | Facilities:3.0/5 | Cleanliness:2.7/5 | Value for Money:2.9/5 | Food:2.2/5,,,,,,,,,,,,,,,,,,,
Cochin,India,0,0,stay pleasure Saj homestay,,,Kerela,,,,,,,,,,,,,,,,,,,,
Coimbatore,India,0,0,stay pleasure Rajiv gandhi street Sowripalayam,,,tamil nadu,,,,,,,,,,,,,,,,,,,,
Cochin,India,0,0,Zip Rooms Thaikkudam Bridge NH 47,Hotel,,Kerala,,,,,,,,,,,,,,,,,,,,
Coorg,India,12.403,75.773,Capitol Village Resort-Madikeri,Hotel,,Karnataka,Location:4.5/5 | Hospitality:4.5/5 | Facilities:3.9/5 | Cleanliness:4.1/5 | Value for Money:4.4/5 | Food:3.9/5,,,,,,,,,,,,,,,,,,,
